"","RMSE","Rsquared","MAE","Resample","tuning","model","altitude","date"
"686",50.8939444213,0.842819378646365,38.6124395893831,"Fold2.Rep02","intercept =  TRUE","PCR","15m","2022-03-09"
"687",39.4448121697689,0.894158699510379,27.5438300664324,"Fold3.Rep02","intercept =  TRUE","PCR","15m","2022-03-09"
"688",34.0390962482436,0.941020980971659,25.7539108713282,"Fold4.Rep02","intercept =  TRUE","PCR","15m","2022-03-09"
"689",47.3097641712286,0.86136159697969,33.4328408023193,"Fold1.Rep03","intercept =  TRUE","PCR","15m","2022-03-09"
"690",39.3116242818534,0.917152628976133,25.9784385227698,"Fold2.Rep03","intercept =  TRUE","PCR","15m","2022-03-09"
"691",42.6863080069365,0.876783535808539,32.9888877546236,"Fold3.Rep03","intercept =  TRUE","PCR","15m","2022-03-09"
"692",45.8264368538151,0.887224784187816,32.9380533530786,"Fold4.Rep03","intercept =  TRUE","PCR","15m","2022-03-09"
"693",42.7041509898846,0.893437870177991,31.1910955286339,"Fold1.Rep04","intercept =  TRUE","PCR","15m","2022-03-09"
"694",36.0653217698975,0.910137725062185,25.7232664423066,"Fold2.Rep04","intercept =  TRUE","PCR","15m","2022-03-09"
"695",50.1947087820971,0.844827249659009,34.3520767178491,"Fold3.Rep04","intercept =  TRUE","PCR","15m","2022-03-09"
"696",43.1938211741266,0.904142602448937,32.6172908484358,"Fold4.Rep04","intercept =  TRUE","PCR","15m","2022-03-09"
"697",50.1017634888759,0.844091660500958,37.693188676246,"Fold1.Rep05","intercept =  TRUE","PCR","15m","2022-03-09"
"698",35.6803082403621,0.919494466186887,26.1557907751781,"Fold2.Rep05","intercept =  TRUE","PCR","15m","2022-03-09"
"699",42.5190484666284,0.932761461831968,28.1846656234787,"Fold3.Rep05","intercept =  TRUE","PCR","15m","2022-03-09"
"700",44.1547666297727,0.872079643379706,34.5897996551131,"Fold4.Rep05","intercept =  TRUE","PCR","15m","2022-03-09"
"701",30.4402698020112,0.947238857629086,23.6218035748869,"Fold1.Rep06","intercept =  TRUE","PCR","15m","2022-03-09"
"702",52.2020694301063,0.865251466312375,40.3930824835373,"Fold2.Rep06","intercept =  TRUE","PCR","15m","2022-03-09"
"703",47.8638401767646,0.872112217598119,33.823282788768,"Fold3.Rep06","intercept =  TRUE","PCR","15m","2022-03-09"
"704",39.6863734833581,0.89211564563603,28.9908590558871,"Fold4.Rep06","intercept =  TRUE","PCR","15m","2022-03-09"
"705",33.3381335627555,0.927948966890791,21.7191968865639,"Fold1.Rep07","intercept =  TRUE","PCR","15m","2022-03-09"
"706",40.8372467398285,0.859816813122954,30.0862155307567,"Fold2.Rep07","intercept =  TRUE","PCR","15m","2022-03-09"
"707",54.6075511503143,0.835144290395309,38.2194755971094,"Fold3.Rep07","intercept =  TRUE","PCR","15m","2022-03-09"
"708",42.6537698787869,0.929239144469317,33.7666476589368,"Fold4.Rep07","intercept =  TRUE","PCR","15m","2022-03-09"
"709",41.4083610980349,0.899141575725105,29.0728576809016,"Fold1.Rep08","intercept =  TRUE","PCR","15m","2022-03-09"
"710",39.0796762722962,0.921702392122023,27.2338862087283,"Fold2.Rep08","intercept =  TRUE","PCR","15m","2022-03-09"
"711",37.1237219095027,0.911695157872335,27.5249726732535,"Fold3.Rep08","intercept =  TRUE","PCR","15m","2022-03-09"
"712",60.8185224849884,0.784206026575874,46.2891158280378,"Fold4.Rep08","intercept =  TRUE","PCR","15m","2022-03-09"
"713",28.9224167080274,0.93260165848545,21.5341666370429,"Fold1.Rep09","intercept =  TRUE","PCR","15m","2022-03-09"
"714",43.4562278424368,0.899064806032918,31.5439852299428,"Fold2.Rep09","intercept =  TRUE","PCR","15m","2022-03-09"
"715",55.1039604759208,0.816816333178119,42.0541015024608,"Fold3.Rep09","intercept =  TRUE","PCR","15m","2022-03-09"
"716",36.1477671079326,0.903388340720693,27.2981648329824,"Fold4.Rep09","intercept =  TRUE","PCR","15m","2022-03-09"
"717",35.1808518673534,0.926298576189556,26.7181063953355,"Fold1.Rep10","intercept =  TRUE","PCR","15m","2022-03-09"
"718",29.0558415464508,0.941597610943142,22.9034761487029,"Fold2.Rep10","intercept =  TRUE","PCR","15m","2022-03-09"
"719",36.5953284387939,0.932013618849248,28.8001612929622,"Fold3.Rep10","intercept =  TRUE","PCR","15m","2022-03-09"
"720",63.2775435342805,0.728369963196755,47.2230650343901,"Fold4.Rep10","intercept =  TRUE","PCR","15m","2022-03-09"
"721",23.9499874227985,0.959598861740246,19.5896818443328,"Fold1.Rep10","lambda =  64","Ridge","50m","2022-03-09"
"722",54.3021808011137,0.847778979441878,39.3435274312535,"Fold4.Rep07","lambda =  64","Ridge","50m","2022-03-09"
"723",30.3009071327758,0.938288179166008,21.2430236170135,"Fold1.Rep07","lambda =  64","Ridge","50m","2022-03-09"
"724",24.4540165563498,0.956530755244612,18.0312269009549,"Fold2.Rep03","lambda =  64","Ridge","50m","2022-03-09"
"725",47.2164650522938,0.875649522596905,32.0040274207936,"Fold4.Rep03","lambda =  64","Ridge","50m","2022-03-09"
"726",49.044215358221,0.863233958376082,33.0787948686525,"Fold1.Rep09","lambda =  64","Ridge","50m","2022-03-09"
"727",51.4792960841431,0.875060445033931,36.1185937514081,"Fold3.Rep04","lambda =  64","Ridge","50m","2022-03-09"
"728",33.2154658417942,0.947945015815272,22.7325102034718,"Fold2.Rep01","lambda =  64","Ridge","50m","2022-03-09"
"729",55.966216706164,0.885472846835218,41.5715214607229,"Fold3.Rep10","lambda =  64","Ridge","50m","2022-03-09"
"730",37.7447730993846,0.92857524637778,26.0419174031847,"Fold4.Rep05","lambda =  64","Ridge","50m","2022-03-09"
"731",48.4887018458918,0.913655370456876,34.6359638109975,"Fold2.Rep10","lambda =  64","Ridge","50m","2022-03-09"
"732",42.1093090604788,0.916312781236088,25.8448066369757,"Fold3.Rep02","lambda =  64","Ridge","50m","2022-03-09"
"733",37.458677935015,0.896268554211525,27.7386094204196,"Fold3.Rep07","lambda =  64","Ridge","50m","2022-03-09"
"734",30.3243763331731,0.956514726057688,23.0543049856659,"Fold2.Rep09","lambda =  64","Ridge","50m","2022-03-09"
"735",44.0714550640781,0.853664593067999,32.2920098385568,"Fold2.Rep04","lambda =  64","Ridge","50m","2022-03-09"
"736",43.6267213718475,0.886459616245635,28.9287077943854,"Fold3.Rep06","lambda =  64","Ridge","50m","2022-03-09"
"737",32.1255041766623,0.943716563383523,25.7693969673508,"Fold1.Rep06","lambda =  64","Ridge","50m","2022-03-09"
"738",46.8599322457259,0.92607514548854,29.8191682845932,"Fold3.Rep05","lambda =  64","Ridge","50m","2022-03-09"
"739",42.4098075575076,0.88988569093188,29.9091637346411,"Fold4.Rep02","lambda =  64","Ridge","50m","2022-03-09"
"740",20.9842710413883,0.974436104624569,16.9608164241556,"Fold2.Rep02","lambda =  64","Ridge","50m","2022-03-09"
"741",44.1296788051656,0.847163805889512,29.3216932547169,"Fold3.Rep09","lambda =  64","Ridge","50m","2022-03-09"
"742",32.559005563586,0.95062683906298,26.3406671450987,"Fold4.Rep01","lambda =  64","Ridge","50m","2022-03-09"
"743",42.0722268535181,0.938665661617061,29.8516357014113,"Fold3.Rep08","lambda =  64","Ridge","50m","2022-03-09"
"744",45.1009163019955,0.894921709730815,32.5286561995227,"Fold3.Rep03","lambda =  64","Ridge","50m","2022-03-09"
"745",47.3087024034132,0.878675977935359,33.8674094971606,"Fold1.Rep08","lambda =  64","Ridge","50m","2022-03-09"
"746",42.9499145272844,0.870467484021629,29.3508124196558,"Fold1.Rep03","lambda =  64","Ridge","50m","2022-03-09"
"747",53.327461275576,0.837145349127163,34.3752420549195,"Fold4.Rep04","lambda =  64","Ridge","50m","2022-03-09"
"748",53.6183904171002,0.83409551205876,39.6824565741939,"Fold1.Rep02","lambda =  64","Ridge","50m","2022-03-09"
"749",47.9431424919808,0.843484831241912,33.3743407096587,"Fold3.Rep01","lambda =  64","Ridge","50m","2022-03-09"
"750",36.4419332768403,0.926942947489656,23.7819432220101,"Fold4.Rep08","lambda =  64","Ridge","50m","2022-03-09"
"751",55.7702161358604,0.897290051996199,39.5823419266862,"Fold1.Rep01","lambda =  64","Ridge","50m","2022-03-09"
"752",44.995596098866,0.917532749005571,29.3237656745616,"Fold2.Rep08","lambda =  64","Ridge","50m","2022-03-09"
"753",41.631337295465,0.896039302792993,28.0969563574247,"Fold2.Rep07","lambda =  64","Ridge","50m","2022-03-09"
"754",46.8470537693169,0.869221122849747,31.9870826251773,"Fold1.Rep05","lambda =  64","Ridge","50m","2022-03-09"
"755",21.0316756272059,0.980776007657946,18.3852113789839,"Fold1.Rep04","lambda =  64","Ridge","50m","2022-03-09"
"756",46.3262865172736,0.844315812287916,28.0901687904013,"Fold4.Rep06","lambda =  64","Ridge","50m","2022-03-09"
"757",48.9086473839611,0.872512706101969,36.2373162921865,"Fold2.Rep06","lambda =  64","Ridge","50m","2022-03-09"
"758",49.5516728602872,0.91681155389666,33.5866843463752,"Fold4.Rep10","lambda =  64","Ridge","50m","2022-03-09"
"759",38.5606423448552,0.900781293001244,28.1580894978744,"Fold2.Rep05","lambda =  64","Ridge","50m","2022-03-09"
"760",45.8123829218493,0.911513602725834,33.9535720161171,"Fold4.Rep09","lambda =  64","Ridge","50m","2022-03-09"
"761",40.4701245431505,0.875734908980057,30.9905339578359,"Fold1.Rep01","intercept =  TRUE","PCR","50m","2022-03-09"
"762",34.7025904319434,0.913084510152227,22.6512630339595,"Fold2.Rep01","intercept =  TRUE","PCR","50m","2022-03-09"
"763",40.0303345560002,0.902521841215254,28.4974063642932,"Fold3.Rep01","intercept =  TRUE","PCR","50m","2022-03-09"
"764",45.9701756480576,0.882430340786156,31.3586633427412,"Fold4.Rep01","intercept =  TRUE","PCR","50m","2022-03-09"
"765",27.7419060774809,0.945450362466788,22.4205673108309,"Fold1.Rep02","intercept =  TRUE","PCR","50m","2022-03-09"
"766",46.4439633933061,0.847778867380722,33.0738088160146,"Fold2.Rep02","intercept =  TRUE","PCR","50m","2022-03-09"
"767",46.1667104292182,0.886544603194023,30.0499695165624,"Fold3.Rep02","intercept =  TRUE","PCR","50m","2022-03-09"
"768",43.5082829256154,0.887101808148542,28.6644584860815,"Fold4.Rep02","intercept =  TRUE","PCR","50m","2022-03-09"
"769",48.9850696013858,0.926732845316359,31.5144765048828,"Fold1.Rep03","intercept =  TRUE","PCR","50m","2022-03-09"
"770",29.6133424082005,0.944525413639471,24.1405207221061,"Fold2.Rep03","intercept =  TRUE","PCR","50m","2022-03-09"
"771",48.4386324986487,0.876182723333271,32.0638605173691,"Fold3.Rep03","intercept =  TRUE","PCR","50m","2022-03-09"
"772",54.0282821528221,0.835516393711592,40.519608626151,"Fold4.Rep03","intercept =  TRUE","PCR","50m","2022-03-09"
"773",48.509204929464,0.899861791028522,32.9851876385214,"Fold1.Rep04","intercept =  TRUE","PCR","50m","2022-03-09"
"774",40.0335227346902,0.898732456763436,28.9352434795572,"Fold2.Rep04","intercept =  TRUE","PCR","50m","2022-03-09"
"775",41.8264645296127,0.864158513794297,33.1130933210969,"Fold3.Rep04","intercept =  TRUE","PCR","50m","2022-03-09"
"776",41.6940769969293,0.905982351105848,28.1726388432092,"Fold4.Rep04","intercept =  TRUE","PCR","50m","2022-03-09"
"777",49.0087225372749,0.881324380914419,32.6613700553645,"Fold1.Rep05","intercept =  TRUE","PCR","50m","2022-03-09"
"778",34.5744361005273,0.91552864852839,25.5111838746076,"Fold2.Rep05","intercept =  TRUE","PCR","50m","2022-03-09"
"779",39.6070081460761,0.92355562605039,28.7323163247058,"Fold3.Rep05","intercept =  TRUE","PCR","50m","2022-03-09"
"780",47.9520649115663,0.866587788307264,32.8029377209136,"Fold4.Rep05","intercept =  TRUE","PCR","50m","2022-03-09"
"781",40.9334395349328,0.90976067263371,29.5176824681953,"Fold1.Rep06","intercept =  TRUE","PCR","50m","2022-03-09"
"782",26.3858463568729,0.949313522245749,18.1522737075432,"Fold2.Rep06","intercept =  TRUE","PCR","50m","2022-03-09"
"783",45.2577942357077,0.892394215982639,33.6320921986318,"Fold3.Rep06","intercept =  TRUE","PCR","50m","2022-03-09"
"784",46.8486173430342,0.857701612668941,31.5644025983167,"Fold4.Rep06","intercept =  TRUE","PCR","50m","2022-03-09"
"785",41.5134602913507,0.885616309124595,27.6855161057353,"Fold1.Rep07","intercept =  TRUE","PCR","50m","2022-03-09"
"786",50.862030727342,0.940043160509307,35.7777422387687,"Fold2.Rep07","intercept =  TRUE","PCR","50m","2022-03-09"
"787",29.9603520509327,0.932751705121851,23.5431569899676,"Fold3.Rep07","intercept =  TRUE","PCR","50m","2022-03-09"
"788",49.8226177210983,0.874531354555873,35.4537332964983,"Fold4.Rep07","intercept =  TRUE","PCR","50m","2022-03-09"
"789",47.4412698972561,0.870059940251074,34.4305026909131,"Fold1.Rep08","intercept =  TRUE","PCR","50m","2022-03-09"
"790",45.6930178123507,0.877984133329562,34.2667703193502,"Fold2.Rep08","intercept =  TRUE","PCR","50m","2022-03-09"
"791",41.4800231172597,0.886026126950843,27.8219718956753,"Fold3.Rep08","intercept =  TRUE","PCR","50m","2022-03-09"
"792",31.345174746425,0.957344053328541,20.4692861099041,"Fold4.Rep08","intercept =  TRUE","PCR","50m","2022-03-09"
"793",50.1482964601479,0.868394868193372,35.1525896798778,"Fold1.Rep09","intercept =  TRUE","PCR","50m","2022-03-09"
"794",41.1191752097817,0.86862233176021,26.8154934548121,"Fold2.Rep09","intercept =  TRUE","PCR","50m","2022-03-09"
"795",45.5783506932495,0.897203748069449,34.0446990225799,"Fold3.Rep09","intercept =  TRUE","PCR","50m","2022-03-09"
"796",30.5110240941844,0.949345674559609,21.5428863278565,"Fold4.Rep09","intercept =  TRUE","PCR","50m","2022-03-09"
"797",40.2909670949351,0.919258406761651,31.5283669102171,"Fold1.Rep10","intercept =  TRUE","PCR","50m","2022-03-09"
"798",35.0939087358796,0.921856406121858,23.5181852839404,"Fold2.Rep10","intercept =  TRUE","PCR","50m","2022-03-09"
"799",36.2502100022202,0.961217662034278,23.5582912928599,"Fold3.Rep10","intercept =  TRUE","PCR","50m","2022-03-09"
"800",57.512325707135,0.801406086787725,44.6972363902287,"Fold4.Rep10","intercept =  TRUE","PCR","50m","2022-03-09"
"801",51.4242966605178,0.846647887183229,35.6007077183385,"Fold2.Rep09","lambda =  10","Ridge","30m","2022-03-09"
"802",40.008581924229,0.928390674588557,27.4119602690284,"Fold4.Rep07","lambda =  10","Ridge","30m","2022-03-09"
"803",49.2061301027833,0.912794152161239,34.5334535718945,"Fold3.Rep09","lambda =  10","Ridge","30m","2022-03-09"
"804",40.0707772998934,0.912725262875677,26.0552311993342,"Fold4.Rep09","lambda =  10","Ridge","30m","2022-03-09"
"805",40.5965754324348,0.896761097134583,26.0775642547033,"Fold2.Rep05","lambda =  10","Ridge","30m","2022-03-09"
"806",37.301560465898,0.931950809785588,26.1603277894607,"Fold2.Rep03","lambda =  10","Ridge","30m","2022-03-09"
"807",47.3229492376716,0.86882907294663,30.1029166448778,"Fold3.Rep04","lambda =  10","Ridge","30m","2022-03-09"
"808",40.2588937647478,0.899213307627174,26.0707581086842,"Fold1.Rep05","lambda =  10","Ridge","30m","2022-03-09"
"809",45.8841551186916,0.892592769088711,33.1491037503271,"Fold2.Rep08","lambda =  10","Ridge","30m","2022-03-09"
"810",37.3589833319037,0.909730459200955,25.0440298250017,"Fold3.Rep08","lambda =  10","Ridge","30m","2022-03-09"
"811",48.6676734436165,0.876824249720217,33.2749214872423,"Fold1.Rep08","lambda =  10","Ridge","30m","2022-03-09"
"812",53.2011847230556,0.867094085475531,39.2624716250531,"Fold1.Rep03","lambda =  10","Ridge","30m","2022-03-09"
"813",47.4809724774269,0.88581058362033,33.1690347535879,"Fold3.Rep06","lambda =  10","Ridge","30m","2022-03-09"
"814",49.4448954833312,0.859047932942443,32.8393324978052,"Fold3.Rep02","lambda =  10","Ridge","30m","2022-03-09"
"815",54.6420193622255,0.910453381597888,38.400268282134,"Fold1.Rep07","lambda =  10","Ridge","30m","2022-03-09"
"816",36.5006738853444,0.927049436295615,25.5943687642655,"Fold1.Rep06","lambda =  10","Ridge","30m","2022-03-09"
"817",32.827300883115,0.945366113586064,27.3968120036438,"Fold1.Rep04","lambda =  10","Ridge","30m","2022-03-09"
"818",49.987078530487,0.830890912341499,36.161866448663,"Fold3.Rep05","lambda =  10","Ridge","30m","2022-03-09"
"819",30.8050433772985,0.95407185626002,22.0372505466394,"Fold1.Rep10","lambda =  10","Ridge","30m","2022-03-09"
"820",42.2417073749589,0.906721058324681,29.4394330011616,"Fold2.Rep07","lambda =  10","Ridge","30m","2022-03-09"
"821",38.6700871033982,0.943191060716121,24.7968224263188,"Fold4.Rep08","lambda =  10","Ridge","30m","2022-03-09"
"822",42.8996882562501,0.897041306260964,30.6577641969979,"Fold4.Rep06","lambda =  10","Ridge","30m","2022-03-09"
"823",42.0881371638269,0.945705892496788,28.3701434191885,"Fold3.Rep03","lambda =  10","Ridge","30m","2022-03-09"
"824",57.5207332057503,0.844822927336093,41.2946476173255,"Fold4.Rep10","lambda =  10","Ridge","30m","2022-03-09"
"825",41.423787983765,0.906017015278561,30.2599589811269,"Fold4.Rep05","lambda =  10","Ridge","30m","2022-03-09"
"826",43.475571061519,0.902627856834184,32.1478682036308,"Fold1.Rep02","lambda =  10","Ridge","30m","2022-03-09"
"827",33.2365206550487,0.926923628770334,20.2923587531197,"Fold4.Rep04","lambda =  10","Ridge","30m","2022-03-09"
"828",30.1291325429004,0.934729661354408,24.3059813886404,"Fold3.Rep01","lambda =  10","Ridge","30m","2022-03-09"
"829",55.4575374546647,0.834370732600779,40.1332833960364,"Fold2.Rep04","lambda =  10","Ridge","30m","2022-03-09"
"830",45.1727723656035,0.927603275666735,28.9510621690141,"Fold4.Rep03","lambda =  10","Ridge","30m","2022-03-09"
"831",49.6971561286147,0.936284494588192,32.6113259831804,"Fold1.Rep01","lambda =  10","Ridge","30m","2022-03-09"
"832",49.6025441563423,0.809147571115628,32.9416939529262,"Fold3.Rep10","lambda =  10","Ridge","30m","2022-03-09"
"833",38.2938243086018,0.915286092444648,26.0075543209171,"Fold4.Rep02","lambda =  10","Ridge","30m","2022-03-09"
"834",49.3495515301605,0.910847816894485,35.4972794842522,"Fold2.Rep02","lambda =  10","Ridge","30m","2022-03-09"
"835",55.7832533302502,0.895814952122731,36.7804737629402,"Fold4.Rep01","lambda =  10","Ridge","30m","2022-03-09"
"836",45.7710709118473,0.859291842437787,31.1013911252122,"Fold2.Rep06","lambda =  10","Ridge","30m","2022-03-09"
"837",29.4885293083624,0.922367048461216,20.7814032765886,"Fold1.Rep09","lambda =  10","Ridge","30m","2022-03-09"
"838",49.7483779297027,0.825092323293992,36.7867347841467,"Fold2.Rep01","lambda =  10","Ridge","30m","2022-03-09"
"839",34.299329574853,0.926354856953498,24.8063912491098,"Fold2.Rep10","lambda =  10","Ridge","30m","2022-03-09"
"840",38.8301218763025,0.894250962470054,23.9435507575724,"Fold3.Rep07","lambda =  10","Ridge","30m","2022-03-09"
"841",37.7935024669697,0.846605903748297,27.6620928521503,"Fold1.Rep01","intercept =  TRUE","PCR","30m","2022-03-09"
"842",45.6339230917805,0.90551925512369,30.4476257674248,"Fold2.Rep01","intercept =  TRUE","PCR","30m","2022-03-09"
"843",26.8752141159558,0.963916042118667,20.8707670945936,"Fold3.Rep01","intercept =  TRUE","PCR","30m","2022-03-09"
"844",58.8440482532947,0.823334652588713,43.3173359309163,"Fold4.Rep01","intercept =  TRUE","PCR","30m","2022-03-09"
"845",41.2109419372905,0.952133525664083,28.1878985998047,"Fold1.Rep02","intercept =  TRUE","PCR","30m","2022-03-09"
"846",38.4906315021725,0.909615748466534,27.3666107879504,"Fold2.Rep02","intercept =  TRUE","PCR","30m","2022-03-09"
"847",52.294983330614,0.805569404162645,35.4262859033591,"Fold3.Rep02","intercept =  TRUE","PCR","30m","2022-03-09"
"848",45.1283388533996,0.87068101607726,33.6254565887303,"Fold4.Rep02","intercept =  TRUE","PCR","30m","2022-03-09"
"849",41.7524332445574,0.880709248231143,32.4187975929476,"Fold1.Rep03","intercept =  TRUE","PCR","30m","2022-03-09"
"850",50.1308612137515,0.864034735886494,33.8321064233582,"Fold2.Rep03","intercept =  TRUE","PCR","30m","2022-03-09"
"851",44.499560250038,0.869270487912501,32.7961988565383,"Fold3.Rep03","intercept =  TRUE","PCR","30m","2022-03-09"
"852",32.7812450619498,0.94250398068727,22.0100859614422,"Fold4.Rep03","intercept =  TRUE","PCR","30m","2022-03-09"
"853",47.917873504428,0.861193941266182,34.5699880243382,"Fold1.Rep04","intercept =  TRUE","PCR","30m","2022-03-09"
"854",49.5848746219619,0.795925595624103,32.8959236525986,"Fold2.Rep04","intercept =  TRUE","PCR","30m","2022-03-09"
"855",30.7718749441759,0.93362238903015,23.8548529500519,"Fold3.Rep04","intercept =  TRUE","PCR","30m","2022-03-09"
"856",41.9237426041823,0.901582609562494,29.0637628275997,"Fold4.Rep04","intercept =  TRUE","PCR","30m","2022-03-09"
"857",45.0385202314023,0.89804214453701,31.6902447369743,"Fold1.Rep05","intercept =  TRUE","PCR","30m","2022-03-09"
"858",41.8742788406841,0.874274927561769,31.3077741178641,"Fold2.Rep05","intercept =  TRUE","PCR","30m","2022-03-09"
"859",51.3240730407384,0.847102522634337,37.0527191487294,"Fold3.Rep05","intercept =  TRUE","PCR","30m","2022-03-09"
"860",28.3016827556674,0.936570853345634,19.7249210652432,"Fold4.Rep05","intercept =  TRUE","PCR","30m","2022-03-09"
"861",35.5479495141962,0.933453081710626,27.0500834055116,"Fold1.Rep06","intercept =  TRUE","PCR","30m","2022-03-09"
"862",42.2543139236363,0.924556749386225,23.8744170543246,"Fold2.Rep06","intercept =  TRUE","PCR","30m","2022-03-09"
"863",39.6442304299052,0.912730668729117,30.0325115950978,"Fold3.Rep06","intercept =  TRUE","PCR","30m","2022-03-09"
"864",54.6979615820893,0.837242625619284,39.4156026209443,"Fold4.Rep06","intercept =  TRUE","PCR","30m","2022-03-09"
"865",41.0982202082174,0.874309897942524,32.0819843907181,"Fold1.Rep07","intercept =  TRUE","PCR","30m","2022-03-09"
"866",44.5586819400048,0.897612914414,31.6434434380262,"Fold2.Rep07","intercept =  TRUE","PCR","30m","2022-03-09"
"867",49.6547049011275,0.851080415234421,35.2728158107506,"Fold3.Rep07","intercept =  TRUE","PCR","30m","2022-03-09"
"868",39.273871337735,0.942408178818638,25.4246511865159,"Fold4.Rep07","intercept =  TRUE","PCR","30m","2022-03-09"
"869",30.0587071343419,0.938607666598122,21.9571067093727,"Fold1.Rep08","intercept =  TRUE","PCR","30m","2022-03-09"
"870",60.620562143018,0.833597923881867,47.4878967965096,"Fold2.Rep08","intercept =  TRUE","PCR","30m","2022-03-09"
"871",28.1410416490124,0.950029790883241,21.465733921311,"Fold3.Rep08","intercept =  TRUE","PCR","30m","2022-03-09"
"872",53.9343687996971,0.824429206113152,37.6655915675831,"Fold4.Rep08","intercept =  TRUE","PCR","30m","2022-03-09"
"873",57.9845223934078,0.821056034198134,42.4676565664495,"Fold1.Rep09","intercept =  TRUE","PCR","30m","2022-03-09"
"874",24.5033836752876,0.946030133041146,21.169974124788,"Fold2.Rep09","intercept =  TRUE","PCR","30m","2022-03-09"
"875",36.0412942793386,0.933898346266394,24.4999876173274,"Fold3.Rep09","intercept =  TRUE","PCR","30m","2022-03-09"
"876",43.1566913151843,0.871302872546913,30.6407949325483,"Fold4.Rep09","intercept =  TRUE","PCR","30m","2022-03-09"
"877",51.2647425485338,0.825886773636678,37.6371986240754,"Fold1.Rep10","intercept =  TRUE","PCR","30m","2022-03-09"
"878",24.5473126358295,0.977557708562488,18.9037153814322,"Fold2.Rep10","intercept =  TRUE","PCR","30m","2022-03-09"
"879",54.3478071560342,0.785818455899599,40.765976751831,"Fold3.Rep10","intercept =  TRUE","PCR","30m","2022-03-09"
"880",35.8976580653298,0.916543245369907,25.5051607864407,"Fold4.Rep10","intercept =  TRUE","PCR","30m","2022-03-09"
"881",41.7629482303342,0.917772677087565,29.614944938496,"Fold2.Rep09","lambda =  10","Ridge","ground","2022-03-09"
"882",41.7254886230908,0.902262314654361,29.0576325556885,"Fold4.Rep07","lambda =  10","Ridge","ground","2022-03-09"
"883",46.1535129078216,0.879362007223635,35.4127003572249,"Fold3.Rep09","lambda =  10","Ridge","ground","2022-03-09"
"884",39.3281174445131,0.910379433575398,32.4488443103182,"Fold4.Rep09","lambda =  10","Ridge","ground","2022-03-09"
"885",29.5991027592346,0.930572915344552,24.19153756521,"Fold2.Rep05","lambda =  10","Ridge","ground","2022-03-09"
"886",40.8974752241857,0.8932495690647,29.0925804363176,"Fold2.Rep03","lambda =  10","Ridge","ground","2022-03-09"
"887",31.0353728408328,0.948880780243158,25.3024310627079,"Fold3.Rep04","lambda =  10","Ridge","ground","2022-03-09"
"888",38.9997534613191,0.904207646465822,28.6412987311063,"Fold1.Rep05","lambda =  10","Ridge","ground","2022-03-09"
"889",35.5254038635817,0.908161291418616,31.1973403753564,"Fold2.Rep08","lambda =  10","Ridge","ground","2022-03-09"
"890",51.7457580767808,0.906014073488672,36.34631818272,"Fold3.Rep08","lambda =  10","Ridge","ground","2022-03-09"
"891",36.1283081782691,0.896259214954231,29.4213348501107,"Fold1.Rep08","lambda =  10","Ridge","ground","2022-03-09"
"892",34.1630078797328,0.914922047297718,30.4262581201098,"Fold1.Rep03","lambda =  10","Ridge","ground","2022-03-09"
"893",43.2790058713001,0.937335284587661,30.7549416600068,"Fold3.Rep06","lambda =  10","Ridge","ground","2022-03-09"
"894",29.243936262439,0.948028483800707,23.3984216890877,"Fold3.Rep02","lambda =  10","Ridge","ground","2022-03-09"
"895",41.7541832909221,0.891077081509445,35.462079057423,"Fold1.Rep07","lambda =  10","Ridge","ground","2022-03-09"
"896",44.9984207173625,0.914074313795148,37.8635628682064,"Fold1.Rep06","lambda =  10","Ridge","ground","2022-03-09"
"897",43.8040438392777,0.86655266655209,38.7807736622371,"Fold1.Rep04","lambda =  10","Ridge","ground","2022-03-09"
"898",41.7396727790639,0.931006786758951,31.6489591074499,"Fold3.Rep05","lambda =  10","Ridge","ground","2022-03-09"
"899",30.7364933650028,0.942845949109388,26.40290012582,"Fold1.Rep10","lambda =  10","Ridge","ground","2022-03-09"
"900",44.2519653138131,0.879893445468949,33.272694477966,"Fold2.Rep07","lambda =  10","Ridge","ground","2022-03-09"
"901",36.3042817174711,0.933970030635302,27.1366338317285,"Fold4.Rep08","lambda =  10","Ridge","ground","2022-03-09"
"902",36.5876379035702,0.914325911898071,29.5872038788314,"Fold4.Rep06","lambda =  10","Ridge","ground","2022-03-09"
"903",35.2390605024805,0.932093735107825,27.3889192752133,"Fold3.Rep03","lambda =  10","Ridge","ground","2022-03-09"
"904",43.8656132594382,0.888719276707169,32.3199551013875,"Fold4.Rep10","lambda =  10","Ridge","ground","2022-03-09"
"905",49.7366543371586,0.863643512782794,42.7291504960965,"Fold4.Rep05","lambda =  10","Ridge","ground","2022-03-09"
"906",36.8068264956139,0.907226145684648,27.981051493119,"Fold1.Rep02","lambda =  10","Ridge","ground","2022-03-09"
"907",36.017157497596,0.912249440335542,27.4545774946277,"Fold4.Rep04","lambda =  10","Ridge","ground","2022-03-09"
"908",44.8519406382889,0.857846571203977,35.5376011347228,"Fold3.Rep01","lambda =  10","Ridge","ground","2022-03-09"
"909",50.0613343862129,0.908795239071357,33.5311777912736,"Fold2.Rep04","lambda =  10","Ridge","ground","2022-03-09"
"910",44.7463768460272,0.879058010040796,31.8683059917239,"Fold4.Rep03","lambda =  10","Ridge","ground","2022-03-09"
