"","model_ID","model","altitude","Haun","Sowing_density","MAPESD_perclass","MAPE_perclass","MAPESD_overall","MAPE_overall","MAESD","MAE","R2SD","R2","RMSESD","RMSEmean"
"23","2.6 - 2.8 PCR 15m","PCR","15m","2.6 - 2.8",140,12.3139651145157,29.0977349364839,25.1904553546737,70.3721953517289,8.84201546815884,59.7032365302941,0.149945642436368,0.620170507616041,12.7199887977446,78.6520515556983
"24","2.6 - 2.8 PCR 15m","PCR","15m","2.6 - 2.8",280,9.55522188655777,25.9508141204854,25.1904553546737,70.3721953517289,8.84201546815884,59.7032365302941,0.149945642436368,0.620170507616041,12.7199887977446,78.6520515556983
"25","2.6 - 2.8 PCR 15m","PCR","15m","2.6 - 2.8",560,8.88446049247704,22.6530446972337,25.1904553546737,70.3721953517289,8.84201546815884,59.7032365302941,0.149945642436368,0.620170507616041,12.7199887977446,78.6520515556983
"26","2.6 - 2.8 PCR 30m","PCR","30m","2.6 - 2.8",35,192.084087794766,210.006704965416,31.9028276414224,74.7784112645657,14.2098075048785,63.6648260085903,0.221878485291919,0.585280981581719,34.7204891691533,88.4619380726408
"27","2.6 - 2.8 PCR 30m","PCR","30m","2.6 - 2.8",70,38.2753299143069,101.801113120066,31.9028276414224,74.7784112645657,14.2098075048785,63.6648260085903,0.221878485291919,0.585280981581719,34.7204891691533,88.4619380726408
"28","2.6 - 2.8 PCR 30m","PCR","30m","2.6 - 2.8",140,18.2526338679512,33.9399707845375,31.9028276414224,74.7784112645657,14.2098075048785,63.6648260085903,0.221878485291919,0.585280981581719,34.7204891691533,88.4619380726408
"29","2.6 - 2.8 PCR 30m","PCR","30m","2.6 - 2.8",280,12.0895477899707,24.3885683095921,31.9028276414224,74.7784112645657,14.2098075048785,63.6648260085903,0.221878485291919,0.585280981581719,34.7204891691533,88.4619380726408
"30","2.6 - 2.8 PCR 30m","PCR","30m","2.6 - 2.8",560,5.53730352024086,23.721457578255,31.9028276414224,74.7784112645657,14.2098075048785,63.6648260085903,0.221878485291919,0.585280981581719,34.7204891691533,88.4619380726408
"31","2.6 - 2.8 PCR 50m","PCR","50m","2.6 - 2.8",35,237.587608105506,222.961097150797,46.9274998483089,83.7706561141099,22.0421592171009,71.3074321929979,0.26552692685985,0.529693380038663,53.4237722308246,103.287349358014
"32","2.6 - 2.8 PCR 50m","PCR","50m","2.6 - 2.8",70,60.0003453598328,97.402990919242,46.9274998483089,83.7706561141099,22.0421592171009,71.3074321929979,0.26552692685985,0.529693380038663,53.4237722308246,103.287349358014
"33","2.6 - 2.8 PCR 50m","PCR","50m","2.6 - 2.8",140,13.2370211053564,41.9684320920717,46.9274998483089,83.7706561141099,22.0421592171009,71.3074321929979,0.26552692685985,0.529693380038663,53.4237722308246,103.287349358014
"34","2.6 - 2.8 PCR 50m","PCR","50m","2.6 - 2.8",280,10.397111927872,24.9199188445289,46.9274998483089,83.7706561141099,22.0421592171009,71.3074321929979,0.26552692685985,0.529693380038663,53.4237722308246,103.287349358014
"35","2.6 - 2.8 PCR 50m","PCR","50m","2.6 - 2.8",560,5.14589755946152,26.2826643088532,46.9274998483089,83.7706561141099,22.0421592171009,71.3074321929979,0.26552692685985,0.529693380038663,53.4237722308246,103.287349358014
"36","2.6 - 2.8 PCR ground","PCR","ground","2.6 - 2.8",35,31.296818758637,92.1984611122274,7.70949446242003,39.3906917621669,4.58158717215666,39.1334586511394,0.0366974418710734,0.883112907954313,5.32763886913849,47.4795711241928
"37","2.6 - 2.8 PCR ground","PCR","ground","2.6 - 2.8",70,12.691128098876,40.5091261853048,7.70949446242003,39.3906917621669,4.58158717215666,39.1334586511394,0.0366974418710734,0.883112907954313,5.32763886913849,47.4795711241928
"38","2.6 - 2.8 PCR ground","PCR","ground","2.6 - 2.8",140,14.6819954264026,24.6695319294097,7.70949446242003,39.3906917621669,4.58158717215666,39.1334586511394,0.0366974418710734,0.883112907954313,5.32763886913849,47.4795711241928
"39","2.6 - 2.8 PCR ground","PCR","ground","2.6 - 2.8",280,5.26610644232074,22.0664673988846,7.70949446242003,39.3906917621669,4.58158717215666,39.1334586511394,0.0366974418710734,0.883112907954313,5.32763886913849,47.4795711241928
"40","2.6 - 2.8 PCR ground","PCR","ground","2.6 - 2.8",560,5.1114543001561,17.4580454052214,7.70949446242003,39.3906917621669,4.58158717215666,39.1334586511394,0.0366974418710734,0.883112907954313,5.32763886913849,47.4795711241928
"41","2.6 - 2.8 Ridge 15m","Ridge","15m","2.6 - 2.8",35,99.4465229768774,144.738829349315,19.432098141399,59.372915136339,13.9406905864524,54.2380597386817,0.160165914689872,0.681213212037783,16.5064414246831,71.8295596786244
"42","2.6 - 2.8 Ridge 15m","Ridge","15m","2.6 - 2.8",70,39.3591510027127,80.5083357022816,19.432098141399,59.372915136339,13.9406905864524,54.2380597386817,0.160165914689872,0.681213212037783,16.5064414246831,71.8295596786244
"43","2.6 - 2.8 Ridge 15m","Ridge","15m","2.6 - 2.8",140,9.58506639997684,21.3602631446504,19.432098141399,59.372915136339,13.9406905864524,54.2380597386817,0.160165914689872,0.681213212037783,16.5064414246831,71.8295596786244
"44","2.6 - 2.8 Ridge 15m","Ridge","15m","2.6 - 2.8",280,14.8625718446737,27.6623160781856,19.432098141399,59.372915136339,13.9406905864524,54.2380597386817,0.160165914689872,0.681213212037783,16.5064414246831,71.8295596786244
"45","2.6 - 2.8 Ridge 15m","Ridge","15m","2.6 - 2.8",560,7.28833361579624,19.6429929330611,19.432098141399,59.372915136339,13.9406905864524,54.2380597386817,0.160165914689872,0.681213212037783,16.5064414246831,71.8295596786244
"46","2.6 - 2.8 Ridge 30m","Ridge","30m","2.6 - 2.8",35,194.83651842545,213.942429719369,32.6330841408816,76.9760684086359,14.3537145267452,63.8677766635298,0.233917324910025,0.594280374436158,39.445058504778,89.5840744680511
"47","2.6 - 2.8 Ridge 30m","Ridge","30m","2.6 - 2.8",70,38.7088857376147,95.6853243695802,32.6330841408816,76.9760684086359,14.3537145267452,63.8677766635298,0.233917324910025,0.594280374436158,39.445058504778,89.5840744680511
"48","2.6 - 2.8 Ridge 30m","Ridge","30m","2.6 - 2.8",140,10.9903813393711,33.7961698479653,32.6330841408816,76.9760684086359,14.3537145267452,63.8677766635298,0.233917324910025,0.594280374436158,39.445058504778,89.5840744680511
"49","2.6 - 2.8 Ridge 30m","Ridge","30m","2.6 - 2.8",280,13.0414310315646,22.9061718964976,32.6330841408816,76.9760684086359,14.3537145267452,63.8677766635298,0.233917324910025,0.594280374436158,39.445058504778,89.5840744680511
"50","2.6 - 2.8 Ridge 30m","Ridge","30m","2.6 - 2.8",560,9.23020159898468,25.7569048680901,32.6330841408816,76.9760684086359,14.3537145267452,63.8677766635298,0.233917324910025,0.594280374436158,39.445058504778,89.5840744680511
"51","2.6 - 2.8 Ridge 50m","Ridge","50m","2.6 - 2.8",35,673.948399576057,422.126270066241,111.848583592362,118.094373172638,48.0539148617059,86.4402908640152,0.256849722583988,0.554832999182356,168.804097367996,147.44270196744
"52","2.6 - 2.8 Ridge 50m","Ridge","50m","2.6 - 2.8",70,34.8373010945186,96.6036673943552,111.848583592362,118.094373172638,48.0539148617059,86.4402908640152,0.256849722583988,0.554832999182356,168.804097367996,147.44270196744
"53","2.6 - 2.8 Ridge 50m","Ridge","50m","2.6 - 2.8",140,12.3110911881869,40.6033593975191,111.848583592362,118.094373172638,48.0539148617059,86.4402908640152,0.256849722583988,0.554832999182356,168.804097367996,147.44270196744
"54","2.6 - 2.8 Ridge 50m","Ridge","50m","2.6 - 2.8",280,7.93787484715032,21.3859525539645,111.848583592362,118.094373172638,48.0539148617059,86.4402908640152,0.256849722583988,0.554832999182356,168.804097367996,147.44270196744
"55","2.6 - 2.8 Ridge 50m","Ridge","50m","2.6 - 2.8",560,8.19672447709165,30.3195320328675,111.848583592362,118.094373172638,48.0539148617059,86.4402908640152,0.256849722583988,0.554832999182356,168.804097367996,147.44270196744
"56","2.6 - 2.8 Ridge ground","Ridge","ground","2.6 - 2.8",35,25.8042194400583,88.4695055278088,7.23077554939587,38.5979523757332,4.77840988375602,38.1556407363832,0.0404406188188813,0.882900165344859,6.1003834700752,45.8621482178744
"57","2.6 - 2.8 Ridge ground","Ridge","ground","2.6 - 2.8",70,14.3490793299347,43.8864386519042,7.23077554939587,38.5979523757332,4.77840988375602,38.1556407363832,0.0404406188188813,0.882900165344859,6.1003834700752,45.8621482178744
"58","2.6 - 2.8 Ridge ground","Ridge","ground","2.6 - 2.8",140,10.4328069731023,22.2687488865265,7.23077554939587,38.5979523757332,4.77840988375602,38.1556407363832,0.0404406188188813,0.882900165344859,6.1003834700752,45.8621482178744
"59","2.6 - 2.8 Ridge ground","Ridge","ground","2.6 - 2.8",280,6.09017186066541,20.5269890587222,7.23077554939587,38.5979523757332,4.77840988375602,38.1556407363832,0.0404406188188813,0.882900165344859,6.1003834700752,45.8621482178744
"60","2.6 - 2.8 Ridge ground","Ridge","ground","2.6 - 2.8",560,3.78411455578533,17.3499091810812,7.23077554939587,38.5979523757332,4.77840988375602,38.1556407363832,0.0404406188188813,0.882900165344859,6.1003834700752,45.8621482178744
"61","3 - 3.2 PCR 15m","PCR","15m","3 - 3.2",35,26.8051510046121,92.5080235457899,6.55322009292774,36.3133946254361,6.16317208872551,34.0955858254836,0.0507951261609418,0.890238155260288,7.90082442382527,42.5160074514194
"62","3 - 3.2 PCR 15m","PCR","15m","3 - 3.2",70,15.4281612965008,31.8049853378435,6.55322009292774,36.3133946254361,6.16317208872551,34.0955858254836,0.0507951261609418,0.890238155260288,7.90082442382527,42.5160074514194
"63","3 - 3.2 PCR 15m","PCR","15m","3 - 3.2",140,12.912003104968,25.2395576975558,6.55322009292774,36.3133946254361,6.16317208872551,34.0955858254836,0.0507951261609418,0.890238155260288,7.90082442382527,42.5160074514194
"64","3 - 3.2 PCR 15m","PCR","15m","3 - 3.2",280,12.4107837186607,24.5235654285064,6.55322009292774,36.3133946254361,6.16317208872551,34.0955858254836,0.0507951261609418,0.890238155260288,7.90082442382527,42.5160074514194
"65","3 - 3.2 PCR 15m","PCR","15m","3 - 3.2",560,4.47371661752034,11.4886122457008,6.55322009292774,36.3133946254361,6.16317208872551,34.0955858254836,0.0507951261609418,0.890238155260288,7.90082442382527,42.5160074514194
"66","3 - 3.2 PCR 30m","PCR","30m","3 - 3.2",35,58.648364922889,162.54756414052,12.3983556538188,57.3241044750657,5.91968389508854,48.1271034601822,0.0490399547668105,0.816940339030238,6.73825410699928,57.1793065267003
"67","3 - 3.2 PCR 30m","PCR","30m","3 - 3.2",70,28.5244638365935,50.7974374897973,12.3983556538188,57.3241044750657,5.91968389508854,48.1271034601822,0.0490399547668105,0.816940339030238,6.73825410699928,57.1793065267003
"68","3 - 3.2 PCR 30m","PCR","30m","3 - 3.2",140,11.051126538986,40.0992643352011,12.3983556538188,57.3241044750657,5.91968389508854,48.1271034601822,0.0490399547668105,0.816940339030238,6.73825410699928,57.1793065267003
"69","3 - 3.2 PCR 30m","PCR","30m","3 - 3.2",280,8.36336834988603,22.0571890459879,12.3983556538188,57.3241044750657,5.91968389508854,48.1271034601822,0.0490399547668105,0.816940339030238,6.73825410699928,57.1793065267003
"70","3 - 3.2 PCR 30m","PCR","30m","3 - 3.2",560,6.52355240982291,17.9829895548971,12.3983556538188,57.3241044750657,5.91968389508854,48.1271034601822,0.0490399547668105,0.816940339030238,6.73825410699928,57.1793065267003
"71","3 - 3.2 PCR 50m","PCR","50m","3 - 3.2",35,148.76869958817,206.121004771269,47.4731687060964,79.8993465202862,10.6231977590012,57.0255260611675,0.10002381036232,0.73651368813087,19.6343604373519,70.8850778119973
"72","3 - 3.2 PCR 50m","PCR","50m","3 - 3.2",70,175.682906887564,127.055667770017,47.4731687060964,79.8993465202862,10.6231977590012,57.0255260611675,0.10002381036232,0.73651368813087,19.6343604373519,70.8850778119973
"73","3 - 3.2 PCR 50m","PCR","50m","3 - 3.2",140,21.2176420491019,45.1512008198979,47.4731687060964,79.8993465202862,10.6231977590012,57.0255260611675,0.10002381036232,0.73651368813087,19.6343604373519,70.8850778119973
"74","3 - 3.2 PCR 50m","PCR","50m","3 - 3.2",280,8.11526273158698,15.0968524497827,47.4731687060964,79.8993465202862,10.6231977590012,57.0255260611675,0.10002381036232,0.73651368813087,19.6343604373519,70.8850778119973
"75","3 - 3.2 PCR 50m","PCR","50m","3 - 3.2",560,7.46805662026865,24.2263419805969,47.4731687060964,79.8993465202862,10.6231977590012,57.0255260611675,0.10002381036232,0.73651368813087,19.6343604373519,70.8850778119973
"76","3 - 3.2 PCR ground","PCR","ground","3 - 3.2",35,26.6096672400842,71.5448800892619,6.16271299680119,33.2256017853493,5.50589640239614,34.6788588483585,0.0406850035509146,0.902028692661478,7.59843753720138,42.9842204578031
"77","3 - 3.2 PCR ground","PCR","ground","3 - 3.2",70,13.6198330290938,40.6728313051674,6.16271299680119,33.2256017853493,5.50589640239614,34.6788588483585,0.0406850035509146,0.902028692661478,7.59843753720138,42.9842204578031
"78","3 - 3.2 PCR ground","PCR","ground","3 - 3.2",140,5.02752791995339,15.2002793168581,6.16271299680119,33.2256017853493,5.50589640239614,34.6788588483585,0.0406850035509146,0.902028692661478,7.59843753720138,42.9842204578031
"79","3 - 3.2 PCR ground","PCR","ground","3 - 3.2",280,6.96632106398947,22.655836429511,6.16271299680119,33.2256017853493,5.50589640239614,34.6788588483585,0.0406850035509146,0.902028692661478,7.59843753720138,42.9842204578031
"80","3 - 3.2 PCR ground","PCR","ground","3 - 3.2",560,5.86708061220189,14.6838803102058,6.16271299680119,33.2256017853493,5.50589640239614,34.6788588483585,0.0406850035509146,0.902028692661478,7.59843753720138,42.9842204578031
"81","3 - 3.2 Ridge 15m","Ridge","15m","3 - 3.2",35,29.7987189642935,67.5660269948528,7.5495661970033,26.7091042120462,4.02147453157936,25.8501414958455,0.0248991154759252,0.934983304212066,6.19656514068401,33.8507769080835
"82","3 - 3.2 Ridge 15m","Ridge","15m","3 - 3.2",70,10.7464043742684,24.2100648820179,7.5495661970033,26.7091042120462,4.02147453157936,25.8501414958455,0.0248991154759252,0.934983304212066,6.19656514068401,33.8507769080835
"83","3 - 3.2 Ridge 15m","Ridge","15m","3 - 3.2",140,6.83329462769237,11.8820993087157,7.5495661970033,26.7091042120462,4.02147453157936,25.8501414958455,0.0248991154759252,0.934983304212066,6.19656514068401,33.8507769080835
"84","3 - 3.2 Ridge 15m","Ridge","15m","3 - 3.2",280,7.98513439908792,18.1457082618836,7.5495661970033,26.7091042120462,4.02147453157936,25.8501414958455,0.0248991154759252,0.934983304212066,6.19656514068401,33.8507769080835
"85","3 - 3.2 Ridge 15m","Ridge","15m","3 - 3.2",560,3.44845380428966,8.97513046495161,7.5495661970033,26.7091042120462,4.02147453157936,25.8501414958455,0.0248991154759252,0.934983304212066,6.19656514068401,33.8507769080835
"86","3 - 3.2 Ridge 30m","Ridge","30m","3 - 3.2",35,61.6254393322404,142.859656577616,13.9730790942434,52.6770082184825,7.64050580780398,44.0917300467813,0.0512450726701682,0.83986387436729,8.79590769219762,53.8751764976288
"87","3 - 3.2 Ridge 30m","Ridge","30m","3 - 3.2",70,25.5641762217833,51.0808722270708,13.9730790942434,52.6770082184825,7.64050580780398,44.0917300467813,0.0512450726701682,0.83986387436729,8.79590769219762,53.8751764976288
"88","3 - 3.2 Ridge 30m","Ridge","30m","3 - 3.2",140,11.3843312632125,32.6562507689211,13.9730790942434,52.6770082184825,7.64050580780398,44.0917300467813,0.0512450726701682,0.83986387436729,8.79590769219762,53.8751764976288
"89","3 - 3.2 Ridge 30m","Ridge","30m","3 - 3.2",280,9.3725256984199,23.6065036236181,13.9730790942434,52.6770082184825,7.64050580780398,44.0917300467813,0.0512450726701682,0.83986387436729,8.79590769219762,53.8751764976288
"90","3 - 3.2 Ridge 30m","Ridge","30m","3 - 3.2",560,5.68631102625509,13.3705736584245,13.9730790942434,52.6770082184825,7.64050580780398,44.0917300467813,0.0512450726701682,0.83986387436729,8.79590769219762,53.8751764976288
"91","3 - 3.2 Ridge 50m","Ridge","50m","3 - 3.2",35,75.055793341512,155.406299743541,24.6306536099077,67.156106406261,7.14833388138858,54.3921688678408,0.0803939488444911,0.758743254396378,8.46145591043042,66.3741620469356
"92","3 - 3.2 Ridge 50m","Ridge","50m","3 - 3.2",70,70.4027193685749,100.127572993435,24.6306536099077,67.156106406261,7.14833388138858,54.3921688678408,0.0803939488444911,0.758743254396378,8.46145591043042,66.3741620469356
"93","3 - 3.2 Ridge 50m","Ridge","50m","3 - 3.2",140,20.8645991086107,45.6536194471446,24.6306536099077,67.156106406261,7.14833388138858,54.3921688678408,0.0803939488444911,0.758743254396378,8.46145591043042,66.3741620469356
"94","3 - 3.2 Ridge 50m","Ridge","50m","3 - 3.2",280,6.86487180179447,16.2741973362178,24.6306536099077,67.156106406261,7.14833388138858,54.3921688678408,0.0803939488444911,0.758743254396378,8.46145591043042,66.3741620469356
"95","3 - 3.2 Ridge 50m","Ridge","50m","3 - 3.2",560,5.87708110626319,21.3085892668995,24.6306536099077,67.156106406261,7.14833388138858,54.3921688678408,0.0803939488444911,0.758743254396378,8.46145591043042,66.3741620469356
"96","3 - 3.2 Ridge ground","Ridge","ground","3 - 3.2",35,20.6527622405056,84.1304199748838,5.29703422824134,32.523052688006,6.1906566920673,30.9528156132729,0.0327201769561518,0.923105383179381,8.35724292242785,37.5293612386163
"97","3 - 3.2 Ridge ground","Ridge","ground","3 - 3.2",70,13.1867216757448,29.044465114946,5.29703422824134,32.523052688006,6.1906566920673,30.9528156132729,0.0327201769561518,0.923105383179381,8.35724292242785,37.5293612386163
"98","3 - 3.2 Ridge ground","Ridge","ground","3 - 3.2",140,5.92858709930454,17.4571342917905,5.29703422824134,32.523052688006,6.1906566920673,30.9528156132729,0.0327201769561518,0.923105383179381,8.35724292242785,37.5293612386163
"99","3 - 3.2 Ridge ground","Ridge","ground","3 - 3.2",280,5.92719114857498,18.5375639999905,5.29703422824134,32.523052688006,6.1906566920673,30.9528156132729,0.0327201769561518,0.923105383179381,8.35724292242785,37.5293612386163
"100","3 - 3.2 Ridge ground","Ridge","ground","3 - 3.2",560,4.14103347130892,12.0838538531333,5.29703422824134,32.523052688006,6.1906566920673,30.9528156132729,0.0327201769561518,0.923105383179381,8.35724292242785,37.5293612386163
"101","5.7 - 5.9 PCR 15m","PCR","15m","5.7 - 5.9",35,17.7790427466373,34.6496398394834,4.94707447288971,25.1248499927087,7.1360304469865,32.0938198301341,0.0384855320203879,0.891812743311049,9.15937327943734,43.3556502292187
"102","5.7 - 5.9 PCR 15m","PCR","15m","5.7 - 5.9",70,7.86036328464904,27.793037415358,4.94707447288971,25.1248499927087,7.1360304469865,32.0938198301341,0.0384855320203879,0.891812743311049,9.15937327943734,43.3556502292187
"103","5.7 - 5.9 PCR 15m","PCR","15m","5.7 - 5.9",140,9.68015478532325,24.171107758065,4.94707447288971,25.1248499927087,7.1360304469865,32.0938198301341,0.0384855320203879,0.891812743311049,9.15937327943734,43.3556502292187
"104","5.7 - 5.9 PCR 15m","PCR","15m","5.7 - 5.9",280,12.694087822936,24.6512437552154,4.94707447288971,25.1248499927087,7.1360304469865,32.0938198301341,0.0384855320203879,0.891812743311049,9.15937327943734,43.3556502292187
"105","5.7 - 5.9 PCR 15m","PCR","15m","5.7 - 5.9",560,5.57719583542398,12.8749210038765,4.94707447288971,25.1248499927087,7.1360304469865,32.0938198301341,0.0384855320203879,0.891812743311049,9.15937327943734,43.3556502292187
"106","5.7 - 5.9 PCR 30m","PCR","30m","5.7 - 5.9",35,18.4046110205272,36.0547247811625,5.9059523255169,23.5741383908068,5.2934288463897,30.1523989690778,0.0377372639611287,0.890185435325783,7.72201096890831,42.7085998300409
"107","5.7 - 5.9 PCR 30m","PCR","30m","5.7 - 5.9",70,10.7367368808513,21.2874561918523,5.9059523255169,23.5741383908068,5.2934288463897,30.1523989690778,0.0377372639611287,0.890185435325783,7.72201096890831,42.7085998300409
"108","5.7 - 5.9 PCR 30m","PCR","30m","5.7 - 5.9",140,11.0723470371866,23.3757961483135,5.9059523255169,23.5741383908068,5.2934288463897,30.1523989690778,0.0377372639611287,0.890185435325783,7.72201096890831,42.7085998300409
"109","5.7 - 5.9 PCR 30m","PCR","30m","5.7 - 5.9",280,14.3907352047466,23.9668946721702,5.9059523255169,23.5741383908068,5.2934288463897,30.1523989690778,0.0377372639611287,0.890185435325783,7.72201096890831,42.7085998300409
"110","5.7 - 5.9 PCR 30m","PCR","30m","5.7 - 5.9",560,5.45376824944588,14.5147433667733,5.9059523255169,23.5741383908068,5.2934288463897,30.1523989690778,0.0377372639611287,0.890185435325783,7.72201096890831,42.7085998300409
"111","5.7 - 5.9 PCR 50m","PCR","50m","5.7 - 5.9",35,11.8332364083376,27.7660007039164,3.55629585517805,21.8921540087989,6.02128893359632,29.5819221248129,0.0416184171017618,0.895695140593899,8.00696577559146,41.7276898486676
"112","5.7 - 5.9 PCR 50m","PCR","50m","5.7 - 5.9",70,9.50992188828366,21.7857800651181,3.55629585517805,21.8921540087989,6.02128893359632,29.5819221248129,0.0416184171017618,0.895695140593899,8.00696577559146,41.7276898486676
"113","5.7 - 5.9 PCR 50m","PCR","50m","5.7 - 5.9",140,9.58262789859092,22.277572110191,3.55629585517805,21.8921540087989,6.02128893359632,29.5819221248129,0.0416184171017618,0.895695140593899,8.00696577559146,41.7276898486676
"114","5.7 - 5.9 PCR 50m","PCR","50m","5.7 - 5.9",280,12.6877922434962,24.547566750379,3.55629585517805,21.8921540087989,6.02128893359632,29.5819221248129,0.0416184171017618,0.895695140593899,8.00696577559146,41.7276898486676
"115","5.7 - 5.9 PCR 50m","PCR","50m","5.7 - 5.9",560,5.38119550135435,13.2554755873351,3.55629585517805,21.8921540087989,6.02128893359632,29.5819221248129,0.0416184171017618,0.895695140593899,8.00696577559146,41.7276898486676
"116","5.7 - 5.9 PCR ground","PCR","ground","5.7 - 5.9",35,35.4040556917727,67.3161958284536,8.89613594143038,31.954391021751,7.02904020851319,34.4301868967872,0.0454426701172283,0.886406485579358,9.14318348778614,44.1578348804986
"117","5.7 - 5.9 PCR ground","PCR","ground","5.7 - 5.9",70,8.0025315101885,23.4173391217644,8.89613594143038,31.954391021751,7.02904020851319,34.4301868967872,0.0454426701172283,0.886406485579358,9.14318348778614,44.1578348804986
